Observation Time,Temperature,RH,WS,WD,AP,Station,year,month,day,hour,day_of_year
2015-08-07 12:48:48.282034688,-8.86,72.19,5.92,74.42,967.0,Bharati,2015,8,7,12,219
2015-08-07 13:57:48.411164160,-8.49,70.83,5.28,73.97,967.0,Bharati,2015,8,7,13,219
2015-08-07 15:06:48.540293120,-8.7,74.12,6.11,82.97,967.43,Bharati,2015,8,7,15,219
2015-08-07 16:15:48.669422080,-8.91,79.72,6.89,85.56,968.0,Bharati,2015,8,7,16,219
2015-08-07 17:24:48.798551552,-8.89,77.26,7.77,87.86,968.0,Bharati,2015,8,7,17,219
2015-08-07 18:33:48.927680512,-9.02,69.58,8.75,86.55,968.0,Bharati,2015,8,7,18,219
2015-08-07 19:42:49.056809984,-10.19,67.55,9.89,87.78,968.0,Bharati,2015,8,7,19,219
2015-08-07 20:51:49.185939456,-10.46,64.91,10.01,88.04,968.28,Bharati,2015,8,7,20,219
2015-08-07 22:00:49.315068416,-10.52,65.69,10.51,86.45,969.0,Bharati,2015,8,7,22,219
2015-08-07 23:09:49.444197888,-10.74,65.44,9.45,88.01,969.0,Bharati,2015,8,7,23,219
2015-08-08 00:18:49.573326848,-11.65,66.15,8.17,90.3,969.0,Bharati,2015,8,8,0,220
2015-08-08 01:27:49.702455808,-12.48,65.33,8.14,102.09,969.18,Bharati,2015,8,8,1,220
2015-08-08 02:36:49.831585792,-12.5,61.81,8.56,105.0,969.18,Bharati,2015,8,8,2,220
2015-08-08 03:45:49.960714752,-12.78,60.53,8.78,95.73,969.23,Bharati,2015,8,8,3,220
2015-08-08 04:54:50.089844224,-13.15,64.12,9.8,88.89,969.85,Bharati,2015,8,8,4,220
2015-08-08 06:03:50.218973184,-13.18,61.58,9.14,92.17,970.0,Bharati,2015,8,8,6,220
2015-08-08 07:12:50.348102144,-13.04,58.71,10.33,87.83,970.0,Bharati,2015,8,8,7,220
2015-08-08 08:21:50.477231616,-13.12,59.05,8.8,89.63,970.0,Bharati,2015,8,8,8,220
2015-08-08 09:30:50.606360576,-13.46,58.19,8.53,90.53,970.0,Bharati,2015,8,8,9,220
2015-08-08 10:39:50.735490048,-13.8,58.22,8.75,90.34,970.17,Bharati,2015,8,8,10,220
2015-08-08 11:48:50.864619520,-14.15,59.38,8.96,90.27,971.0,Bharati,2015,8,8,11,220
2015-08-08 12:57:50.993748480,-14.52,60.13,9.5,89.21,971.0,Bharati,2015,8,8,12,220
2015-08-08 14:06:51.122877952,-14.44,59.03,7.77,92.73,971.0,Bharati,2015,8,8,14,220
2015-08-08 15:15:51.252006912,-14.62,59.26,9.31,89.51,971.0,Bharati,2015,8,8,15,220
2015-08-08 16:24:51.381135872,-14.15,59.57,8.1,90.15,971.68,Bharati,2015,8,8,16,220
2015-08-08 17:33:51.510265344,-13.96,58.1,9.2,89.56,971.97,Bharati,2015,8,8,17,220
2015-08-08 18:42:51.639394816,-14.63,59.42,7.26,93.96,972.0,Bharati,2015,8,8,18,220
2015-08-08 19:51:51.768523776,-15.12,57.38,8.04,92.78,972.0,Bharati,2015,8,8,19,220
2015-08-08 21:00:51.897653248,-15.34,56.69,8.49,91.65,972.02,Bharati,2015,8,8,21,220
2015-08-08 22:09:52.026782208,-15.56,57.58,7.68,94.39,972.72,Bharati,2015,8,8,22,220
2015-08-08 23:18:52.155911680,-16.14,58.84,6.64,94.53,973.0,Bharati,2015,8,8,23,220
2015-08-09 00:27:52.285040640,-16.39,58.58,6.63,96.63,973.0,Bharati,2015,8,9,0,221
2015-08-09 01:36:52.414170112,-16.05,57.04,7.06,94.39,973.0,Bharati,2015,8,9,1,221
2015-08-09 02:45:52.543299584,-16.68,57.98,5.29,99.09,973.17,Bharati,2015,8,9,2,221
2015-08-09 03:54:52.672428544,-16.93,57.34,5.98,100.17,973.35,Bharati,2015,8,9,3,221
2015-08-09 05:03:52.801558016,-16.98,54.73,6.19,103.6,974.28,Bharati,2015,8,9,5,221
2015-08-09 06:12:52.930686976,-16.9,53.41,6.19,99.95,974.83,Bharati,2015,8,9,6,221
2015-08-09 07:21:53.059815936,-16.19,53.89,6.37,95.75,975.0,Bharati,2015,8,9,7,221
2015-08-09 08:30:53.188945408,-16.31,54.02,6.65,95.34,975.0,Bharati,2015,8,9,8,221
2015-08-09 09:39:53.318074880,-16.14,50.29,6.73,92.95,975.0,Bharati,2015,8,9,9,221
2015-08-09 10:48:53.447203840,-16.17,51.09,5.35,97.63,975.63,Bharati,2015,8,9,10,221
2015-08-09 11:57:53.576333312,-16.52,52.18,5.24,99.89,976.0,Bharati,2015,8,9,11,221
2015-08-09 13:06:53.705462272,-17.01,50.78,5.47,100.47,976.02,Bharati,2015,8,9,13,221
2015-08-09 14:15:53.834591744,-16.89,46.36,5.4,99.51,976.88,Bharati,2015,8,9,14,221
2015-08-09 15:24:53.963720704,-17.96,47.92,5.65,97.39,977.0,Bharati,2015,8,9,15,221
2015-08-09 16:33:54.092849664,-17.68,45.05,5.04,106.5,977.0,Bharati,2015,8,9,16,221
2015-08-09 17:42:54.221979648,-17.44,42.93,4.65,107.8,976.53,Bharati,2015,8,9,17,221
2015-08-09 18:51:54.351108608,-17.63,42.44,4.65,97.39,976.45,Bharati,2015,8,9,18,221
2015-08-09 20:00:54.480238080,-17.9,42.85,3.78,101.0,976.63,Bharati,2015,8,9,20,221
2015-08-09 21:09:54.609367040,-18.23,43.39,3.27,95.06,976.2,Bharati,2015,8,9,21,221
2015-08-09 22:18:54.738496000,-18.65,42.88,2.62,95.84,976.0,Bharati,2015,8,9,22,221
2015-08-09 23:27:54.867625472,-18.4,41.94,3.92,108.78,976.0,Bharati,2015,8,9,23,221
2015-08-10 00:36:54.996754432,-18.55,43.18,2.96,103.59,976.0,Bharati,2015,8,10,0,222
2015-08-10 01:45:55.125883904,-19.4,44.96,1.89,109.77,976.0,Bharati,2015,8,10,1,222
2015-08-10 02:54:55.255013376,-19.06,42.41,2.66,109.44,976.0,Bharati,2015,8,10,2,222
2015-08-10 04:03:55.384142336,-19.66,44.23,3.74,99.03,976.0,Bharati,2015,8,10,4,222
2015-08-10 05:12:55.513271808,-20.32,45.87,4.35,99.58,976.0,Bharati,2015,8,10,5,222
2015-08-10 06:21:55.642400768,-20.57,46.44,4.26,101.48,976.0,Bharati,2015,8,10,6,222
2015-08-10 07:30:55.771529728,-20.3,44.06,4.12,100.1,976.0,Bharati,2015,8,10,7,222
2015-08-10 08:39:55.900659712,-19.99,42.82,3.79,109.47,976.0,Bharati,2015,8,10,8,222
2015-08-10 09:48:56.029788672,-20.01,42.97,3.37,115.56,975.48,Bharati,2015,8,10,9,222
2015-08-10 10:57:56.158917632,-19.77,43.39,3.37,95.28,976.0,Bharati,2015,8,10,10,222
2015-08-10 12:06:56.288047104,-19.92,45.67,3.04,93.0,975.23,Bharati,2015,8,10,12,222
2015-08-10 13:15:56.417176064,-18.96,45.21,2.98,102.62,975.0,Bharati,2015,8,10,13,222
2015-08-10 14:24:56.546305536,-18.87,45.37,2.46,92.55,975.0,Bharati,2015,8,10,14,222
2015-08-10 15:33:56.675434496,-18.65,44.9,2.74,98.42,975.0,Bharati,2015,8,10,15,222
2015-08-10 16:42:56.804563968,-18.58,44.37,2.79,102.22,975.0,Bharati,2015,8,10,16,222
2015-08-10 17:51:56.933693440,-19.45,45.5,2.69,100.99,975.0,Bharati,2015,8,10,17,222
2015-08-10 19:00:57.062822400,-20.11,47.07,1.99,104.55,975.0,Bharati,2015,8,10,19,222
2015-08-10 20:09:57.191951872,-21.1,49.14,1.59,109.33,975.0,Bharati,2015,8,10,20,222
2015-08-10 21:18:57.321080832,-21.19,49.12,2.54,99.62,974.68,Bharati,2015,8,10,21,222
2015-08-10 22:27:57.450209792,-20.54,47.29,2.93,117.51,974.15,Bharati,2015,8,10,22,222
2015-08-10 23:36:57.579339264,-20.89,47.63,2.39,114.75,974.77,Bharati,2015,8,10,23,222
2015-08-11 00:45:57.708468736,-21.09,47.85,2.21,109.74,974.27,Bharati,2015,8,11,0,223
2015-08-11 01:54:57.837597696,-21.01,49.92,2.93,118.61,974.0,Bharati,2015,8,11,1,223
2015-08-11 03:03:57.966727168,-20.7,49.5,3.87,97.3,974.0,Bharati,2015,8,11,3,223
2015-08-11 04:12:58.095856128,-20.53,49.76,4.69,93.79,974.0,Bharati,2015,8,11,4,223
2015-08-11 05:21:58.224985600,-20.01,50.43,5.14,98.07,973.65,Bharati,2015,8,11,5,223
2015-08-11 06:30:58.354114560,-20.03,52.54,5.75,95.48,973.0,Bharati,2015,8,11,6,223
2015-08-11 07:39:58.483243520,-19.58,55.51,4.27,99.82,973.0,Bharati,2015,8,11,7,223
2015-08-11 08:48:58.612373504,-19.38,57.47,5.38,93.48,973.05,Bharati,2015,8,11,8,223
2015-08-11 09:57:58.741502464,-18.85,57.67,4.26,93.11,973.0,Bharati,2015,8,11,9,223
2015-08-11 11:06:58.870631936,-18.64,57.48,4.48,94.75,973.0,Bharati,2015,8,11,11,223
2015-08-11 12:15:58.999760896,-18.66,57.52,5.42,90.76,973.0,Bharati,2015,8,11,12,223
2015-08-11 13:24:59.128889856,-18.52,57.84,4.13,99.94,972.42,Bharati,2015,8,11,13,223
2015-08-11 14:33:59.258019328,-18.31,54.89,4.47,105.79,972.0,Bharati,2015,8,11,14,223
2015-08-11 15:42:59.387148288,-18.24,55.53,3.03,102.36,972.0,Bharati,2015,8,11,15,223
2015-08-11 16:51:59.516277760,-18.01,52.55,2.76,109.41,971.98,Bharati,2015,8,11,16,223
2015-08-11 18:00:59.645407232,-18.56,50.81,3.51,100.11,972.0,Bharati,2015,8,11,18,223
2015-08-11 19:09:59.774536192,-18.54,50.1,2.19,119.84,972.0,Bharati,2015,8,11,19,223
2015-08-11 20:18:59.903665664,-18.97,51.4,2.56,125.48,971.62,Bharati,2015,8,11,20,223
2015-08-11 21:28:00.032794624,-18.96,53.72,3.81,105.99,970.77,Bharati,2015,8,11,21,223
2015-08-11 22:37:00.161923584,-17.97,57.41,2.72,121.21,970.0,Bharati,2015,8,11,22,223
2015-08-11 23:46:00.291053568,-15.93,58.09,6.09,90.78,970.0,Bharati,2015,8,11,23,223
2015-08-12 00:55:00.420182528,-15.42,60.06,4.17,83.31,970.0,Bharati,2015,8,12,0,224
2015-08-12 02:04:00.549311488,-15.37,61.59,4.56,95.41,970.4,Bharati,2015,8,12,2,224
2015-08-12 03:13:00.678440960,-15.21,61.47,4.79,90.94,970.5,Bharati,2015,8,12,3,224
2015-08-12 04:22:00.807569920,-15.66,60.71,7.47,112.5,970.0,Bharati,2015,8,12,4,224
2015-08-12 05:31:00.936699392,-15.64,59.72,6.05,115.31,970.0,Bharati,2015,8,12,5,224
2015-08-12 06:40:01.065828352,-16.96,61.62,6.88,107.06,970.0,Bharati,2015,8,12,6,224
2015-08-12 07:49:01.194957824,-17.84,62.48,7.94,100.29,970.05,Bharati,2015,8,12,7,224
2015-08-12 08:58:01.324087296,-17.2,56.19,4.1,97.09,970.03,Bharati,2015,8,12,8,224
2015-08-12 10:07:01.453216256,-16.01,48.7,5.19,88.01,970.0,Bharati,2015,8,12,10,224
2015-08-12 11:16:01.582345728,-15.33,48.48,5.49,83.08,970.0,Bharati,2015,8,12,11,224
2015-08-12 12:25:01.711474688,-15.35,49.66,6.03,87.72,970.0,Bharati,2015,8,12,12,224
2015-08-12 13:34:01.840603648,-15.33,50.92,6.42,87.04,970.2,Bharati,2015,8,12,13,224
2015-08-12 14:43:01.969733120,-15.29,51.55,6.27,84.41,970.38,Bharati,2015,8,12,14,224
2015-08-12 15:52:02.098862592,-15.01,51.18,4.35,83.62,971.0,Bharati,2015,8,12,15,224
2015-08-12 17:01:02.227991552,-14.59,53.03,4.43,81.68,971.35,Bharati,2015,8,12,17,224
2015-08-12 18:10:02.357121024,-14.42,53.6,4.48,84.1,971.95,Bharati,2015,8,12,18,224
2015-08-12 19:19:02.486249984,-14.07,46.46,4.99,81.66,972.12,Bharati,2015,8,12,19,224
2015-08-12 20:28:02.615379456,-14.23,45.54,6.97,75.09,972.68,Bharati,2015,8,12,20,224
2015-08-12 21:37:02.744508416,-14.64,43.31,6.54,83.33,973.1,Bharati,2015,8,12,21,224
2015-08-12 22:46:02.873637888,-14.89,42.56,6.7,81.22,974.0,Bharati,2015,8,12,22,224
2015-08-12 23:55:03.002767360,-15.86,45.7,8.81,88.24,974.23,Bharati,2015,8,12,23,224
2015-08-13 01:04:03.131896320,-16.14,44.38,7.58,87.69,974.92,Bharati,2015,8,13,1,225
2015-08-13 02:13:03.261025792,-16.9,44.85,8.13,89.68,975.33,Bharati,2015,8,13,2,225
2015-08-13 03:22:03.390154752,-18.02,46.86,7.57,92.99,976.42,Bharati,2015,8,13,3,225
2015-08-13 04:31:03.519283712,-18.7,50.25,7.93,91.77,977.0,Bharati,2015,8,13,4,225
2015-08-13 05:40:03.648413184,-19.58,52.47,8.7,94.08,977.82,Bharati,2015,8,13,5,225
2015-08-13 06:49:03.777542656,-19.49,54.82,10.21,92.01,978.0,Bharati,2015,8,13,6,225
2015-08-13 07:58:03.906671616,-19.47,56.81,10.78,90.3,978.0,Bharati,2015,8,13,7,225
2015-08-13 09:07:04.035801088,-19.4,57.2,10.96,88.57,978.85,Bharati,2015,8,13,9,225
2015-08-13 10:16:04.164930048,-19.66,57.34,11.57,87.48,979.0,Bharati,2015,8,13,10,225
2015-08-13 11:25:04.294059520,-19.66,54.5,11.09,87.9,979.38,Bharati,2015,8,13,11,225
2015-08-13 12:34:04.423188480,-19.91,55.3,10.89,88.32,980.0,Bharati,2015,8,13,12,225
2015-08-13 13:43:04.552317440,-19.97,53.48,8.42,92.11,980.58,Bharati,2015,8,13,13,225
2015-08-13 14:52:04.681447424,-20.28,55.56,8.61,94.62,981.0,Bharati,2015,8,13,14,225
2015-08-13 16:01:04.810576384,-20.07,55.87,9.14,91.14,981.03,Bharati,2015,8,13,16,225
2015-08-13 17:10:04.939705344,-19.35,53.85,9.35,89.68,981.83,Bharati,2015,8,13,17,225
2015-08-13 18:19:05.068834816,-18.63,53.42,9.43,88.11,981.27,Bharati,2015,8,13,18,225
2015-08-13 19:28:05.197963776,-17.73,51.45,9.25,85.71,981.87,Bharati,2015,8,13,19,225
2015-08-13 20:37:05.327093248,-17.45,53.2,9.15,85.37,981.97,Bharati,2015,8,13,20,225
2015-08-13 21:46:05.456222208,-16.78,52.02,6.95,77.67,982.17,Bharati,2015,8,13,21,225
2015-08-13 22:55:05.585351680,-16.94,53.22,4.45,71.63,983.0,Bharati,2015,8,13,22,225
2015-08-14 00:04:05.714481152,-17.82,53.03,1.64,69.5,983.4,Bharati,2015,8,14,0,226
2015-08-14 01:13:05.843610112,-16.56,45.9,0.3,77.95,984.4,Bharati,2015,8,14,1,226
2015-08-14 02:22:05.972739584,-16.07,45.09,0.0,123.07,985.15,Bharati,2015,8,14,2,226
2015-08-14 03:31:06.101868544,-15.64,46.94,0.0,114.99,986.28,Bharati,2015,8,14,3,226
2015-08-14 04:40:06.230997504,-16.04,48.78,0.68,106.87,987.02,Bharati,2015,8,14,4,226
2015-08-14 05:49:06.360126976,-16.45,54.43,4.92,96.0,988.0,Bharati,2015,8,14,5,226
2015-08-14 06:58:06.489256448,-15.99,52.95,7.51,92.86,988.93,Bharati,2015,8,14,6,226
2015-08-14 08:07:06.618385408,-15.87,52.07,7.46,92.52,989.48,Bharati,2015,8,14,8,226
2015-08-14 09:16:06.747514880,-15.8,51.74,6.48,91.95,990.05,Bharati,2015,8,14,9,226
2015-08-14 10:25:06.876643840,-15.47,51.31,6.28,91.69,990.87,Bharati,2015,8,14,10,226
2015-08-14 11:34:07.005773312,-16.36,56.16,5.22,100.25,991.22,Bharati,2015,8,14,11,226
2015-08-14 12:43:07.134902272,-15.48,55.15,3.49,97.34,992.25,Bharati,2015,8,14,12,226
2015-08-14 13:52:07.264031744,-14.86,56.02,3.19,91.33,993.0,Bharati,2015,8,14,13,226
2015-08-14 15:01:07.393161216,-14.44,58.67,0.49,80.72,993.45,Bharati,2015,8,14,15,226
2015-08-14 16:10:07.522290176,-13.23,59.35,2.5,97.61,994.0,Bharati,2015,8,14,16,226
2015-08-14 17:19:07.651419648,-11.72,54.44,6.1,87.27,994.0,Bharati,2015,8,14,17,226
2015-08-14 18:28:07.780548608,-11.48,53.08,6.09,87.88,994.73,Bharati,2015,8,14,18,226
2015-08-14 19:37:07.909677568,-11.66,55.13,5.53,92.52,995.2,Bharati,2015,8,14,19,226
2015-08-14 20:46:08.038807040,-11.88,55.58,5.9,91.79,995.92,Bharati,2015,8,14,20,226
2015-08-14 21:55:08.167936512,-12.32,55.21,6.95,91.77,996.0,Bharati,2015,8,14,21,226
2015-08-14 23:04:08.297065472,-12.74,56.37,6.76,90.12,996.0,Bharati,2015,8,14,23,226
2015-08-15 00:13:08.426194944,-12.67,53.95,8.86,88.92,996.0,Bharati,2015,8,15,0,227
2015-08-15 01:22:08.555323904,-13.32,55.08,7.45,94.53,996.0,Bharati,2015,8,15,1,227
2015-08-15 02:31:08.684453376,-14.19,55.07,6.66,97.96,996.0,Bharati,2015,8,15,2,227
2015-08-15 03:40:08.813582336,-14.2,55.14,6.44,95.13,996.0,Bharati,2015,8,15,3,227
2015-08-15 04:49:08.942711296,-14.28,53.72,5.6,96.31,996.0,Bharati,2015,8,15,4,227
2015-08-15 05:58:09.071841280,-14.73,53.47,5.33,98.77,996.0,Bharati,2015,8,15,5,227
2015-08-15 07:07:09.200970240,-15.22,51.33,6.07,100.24,996.0,Bharati,2015,8,15,7,227
2015-08-15 08:16:09.330099712,-16.11,53.43,6.63,99.3,995.07,Bharati,2015,8,15,8,227
2015-08-15 09:25:09.459228672,-16.59,55.29,7.64,94.8,994.48,Bharati,2015,8,15,9,227
2015-08-15 10:34:09.588357632,-16.78,53.62,7.04,95.11,993.98,Bharati,2015,8,15,10,227
2015-08-15 11:43:09.717487104,-16.77,53.62,8.42,90.9,992.82,Bharati,2015,8,15,11,227
2015-08-15 12:52:09.846616576,-16.67,53.31,9.47,88.45,991.93,Bharati,2015,8,15,12,227
2015-08-15 14:01:09.975745536,-16.69,53.22,9.56,87.95,990.67,Bharati,2015,8,15,14,227
2015-08-15 15:10:10.104875008,-16.28,50.38,8.28,82.77,989.58,Bharati,2015,8,15,15,227
2015-08-15 16:19:10.234003968,-16.62,50.35,8.34,85.47,988.5,Bharati,2015,8,15,16,227
2015-08-15 17:28:10.363133440,-17.24,53.59,9.68,87.51,986.75,Bharati,2015,8,15,17,227
2015-08-15 18:37:10.492262400,-17.6,56.31,11.13,88.66,984.9,Bharati,2015,8,15,18,227
2015-08-15 19:46:10.621391360,-17.94,58.92,11.04,88.63,982.68,Bharati,2015,8,15,19,227
2015-08-15 20:55:10.750521344,-17.58,56.49,8.8,83.93,980.53,Bharati,2015,8,15,20,227
2015-08-15 22:04:10.879650304,-17.15,53.0,8.63,87.24,978.45,Bharati,2015,8,15,22,227
2015-08-15 23:13:11.008779264,-17.09,53.68,8.33,87.88,976.2,Bharati,2015,8,15,23,227
2015-08-16 00:22:11.137908736,-16.7,49.69,8.77,84.54,974.07,Bharati,2015,8,16,0,228
2015-08-16 01:31:11.267037696,-16.72,48.93,7.88,84.52,972.37,Bharati,2015,8,16,1,228
2015-08-16 02:40:11.396167168,-16.6,49.47,8.32,87.0,970.25,Bharati,2015,8,16,2,228
2015-08-16 03:49:11.525296128,-15.97,48.26,6.9,86.91,968.5,Bharati,2015,8,16,3,228
2015-08-16 04:58:11.654425600,-15.4,47.13,7.37,83.41,966.58,Bharati,2015,8,16,4,228
2015-08-16 06:07:11.783555072,-14.91,46.19,6.62,84.98,965.0,Bharati,2015,8,16,6,228
2015-08-16 07:16:11.912684032,-14.21,45.85,4.85,88.91,963.5,Bharati,2015,8,16,7,228
2015-08-16 08:25:12.041813504,-13.78,47.37,3.52,70.67,962.33,Bharati,2015,8,16,8,228
2015-08-16 09:34:12.170942464,-13.69,49.82,1.73,86.67,961.25,Bharati,2015,8,16,9,228
2015-08-16 10:43:12.300071424,-13.1,49.03,1.68,79.17,959.9,Bharati,2015,8,16,10,228
2015-08-16 11:52:12.429200896,-12.73,48.42,1.54,115.72,958.92,Bharati,2015,8,16,11,228
2015-08-16 13:01:12.558330368,-11.55,44.95,1.38,133.44,957.82,Bharati,2015,8,16,13,228
2015-08-16 14:10:12.687459328,-11.65,50.19,1.54,105.6,957.0,Bharati,2015,8,16,14,228
2015-08-16 15:19:12.816588800,-10.29,49.54,3.58,87.53,956.62,Bharati,2015,8,16,15,228
2015-08-16 16:28:12.945717760,-9.48,52.68,4.56,79.71,956.0,Bharati,2015,8,16,16,228
2015-08-16 17:37:13.074847232,-8.23,54.56,4.41,86.89,955.35,Bharati,2015,8,16,17,228
2015-08-16 18:46:13.203976192,-6.91,65.45,7.45,88.02,954.22,Bharati,2015,8,16,18,228
2015-08-16 19:55:13.333105664,-7.42,80.52,4.58,91.78,953.07,Bharati,2015,8,16,19,228
2015-08-16 21:04:13.462235136,-6.04,69.85,5.46,83.17,952.02,Bharati,2015,8,16,21,228
2015-08-16 22:13:13.591364096,-5.79,65.88,6.32,68.91,951.98,Bharati,2015,8,16,22,228
2015-08-16 23:22:13.720493568,-5.91,67.75,6.8,65.16,951.5,Bharati,2015,8,16,23,228
2015-08-17 00:31:13.849622528,-6.15,67.32,6.05,65.51,951.0,Bharati,2015,8,17,0,229
2015-08-17 01:40:13.978751488,-6.16,70.08,6.71,66.5,951.0,Bharati,2015,8,17,1,229
2015-08-17 02:49:14.107880960,-6.06,72.88,8.94,66.83,951.08,Bharati,2015,8,17,2,229
2015-08-17 03:58:14.237010432,-6.3,76.07,9.44,65.32,952.05,Bharati,2015,8,17,3,229
2015-08-17 05:07:14.366139392,-6.47,75.97,7.89,60.58,953.18,Bharati,2015,8,17,5,229
2015-08-17 06:16:14.495268864,-7.04,79.0,5.74,61.7,954.0,Bharati,2015,8,17,6,229
2015-08-17 07:25:14.624397824,-7.53,80.84,4.67,58.61,954.0,Bharati,2015,8,17,7,229
2015-08-17 08:34:14.753527296,-7.9,82.23,2.84,65.7,954.07,Bharati,2015,8,17,8,229
2015-08-17 09:43:14.882656256,-7.82,75.95,2.96,57.57,954.35,Bharati,2015,8,17,9,229
2015-08-17 10:52:15.011785216,-7.82,75.55,2.39,71.11,954.0,Bharati,2015,8,17,10,229
2015-08-17 12:01:15.140915200,-6.85,65.61,3.35,51.88,954.0,Bharati,2015,8,17,12,229
2015-08-17 13:10:15.270044160,-7.06,67.8,0.2,261.13,954.0,Bharati,2015,8,17,13,229
2015-08-17 14:19:15.399173120,-6.72,62.74,2.14,99.04,953.13,Bharati,2015,8,17,14,229
2015-08-17 15:28:15.528302592,-6.44,61.44,3.02,76.96,953.0,Bharati,2015,8,17,15,229
2015-08-17 16:37:15.657431552,-6.97,70.44,9.19,70.52,953.97,Bharati,2015,8,17,16,229
2015-08-17 17:46:15.786561024,-8.99,80.62,9.8,50.48,956.8,Bharati,2015,8,17,17,229
2015-08-17 18:55:15.915690496,-10.69,79.66,8.62,63.22,959.43,Bharati,2015,8,17,18,229
2015-08-17 20:04:16.044819456,-11.46,76.35,7.42,63.81,960.48,Bharati,2015,8,17,20,229
2015-08-17 21:13:16.173948928,-11.46,72.7,6.42,66.94,961.0,Bharati,2015,8,17,21,229
2015-08-17 22:22:16.303077888,-11.09,66.54,6.81,71.83,961.15,Bharati,2015,8,17,22,229
2015-08-17 23:31:16.432207360,-10.72,63.25,7.87,71.64,962.0,Bharati,2015,8,17,23,229
2015-08-18 00:40:16.561336320,-10.72,70.1,8.16,71.3,962.55,Bharati,2015,8,18,0,230
2015-08-18 01:49:16.690465280,-10.71,70.17,8.51,67.58,963.0,Bharati,2015,8,18,1,230
2015-08-18 02:58:16.819595264,-10.91,65.58,8.43,63.38,963.57,Bharati,2015,8,18,2,230
2015-08-18 04:07:16.948724224,-11.25,65.91,9.17,65.42,964.37,Bharati,2015,8,18,4,230
2015-08-18 05:16:17.077853184,-11.83,70.03,9.46,63.12,965.08,Bharati,2015,8,18,5,230
2015-08-18 06:25:17.206982656,-12.31,81.93,8.99,62.74,966.08,Bharati,2015,8,18,6,230
2015-08-18 07:34:17.336111616,-12.27,85.16,9.84,69.48,966.98,Bharati,2015,8,18,7,230
2015-08-18 08:43:17.465241088,-12.36,85.95,11.88,69.05,967.83,Bharati,2015,8,18,8,230
2015-08-18 09:52:17.594370048,-12.52,85.47,11.19,66.05,969.13,Bharati,2015,8,18,9,230
2015-08-18 11:01:17.723499520,-12.71,85.01,10.54,63.45,970.0,Bharati,2015,8,18,11,230
2015-08-18 12:10:17.852628992,-12.79,84.68,9.81,67.97,970.78,Bharati,2015,8,18,12,230
2015-08-18 13:19:17.981757952,-12.77,84.11,9.79,70.45,971.4,Bharati,2015,8,18,13,230
2015-08-18 14:28:18.110887424,-12.99,79.61,8.45,65.75,972.0,Bharati,2015,8,18,14,230
2015-08-18 15:37:18.240016384,-12.82,75.87,8.53,67.89,972.0,Bharati,2015,8,18,15,230
2015-08-18 16:46:18.369145344,-13.01,75.11,8.82,70.35,972.92,Bharati,2015,8,18,16,230
2015-08-18 17:55:18.498274816,-13.18,76.06,7.66,66.95,973.02,Bharati,2015,8,18,17,230
2015-08-18 19:04:18.627404288,-13.53,72.75,7.23,74.55,973.0,Bharati,2015,8,18,19,230
2015-08-18 20:13:18.756533248,-12.48,66.55,10.05,72.66,973.05,Bharati,2015,8,18,20,230
2015-08-18 21:22:18.885662720,-12.74,67.61,9.0,72.86,974.0,Bharati,2015,8,18,21,230
2015-08-18 22:31:19.014791680,-12.92,67.11,8.62,73.11,974.52,Bharati,2015,8,18,22,230
2015-08-18 23:40:19.143921152,-12.73,67.35,9.03,72.31,975.0,Bharati,2015,8,18,23,230
2015-08-19 00:49:19.273050112,-12.57,67.07,9.84,71.38,975.35,Bharati,2015,8,19,0,231
2015-08-19 01:58:19.402179072,-12.87,70.24,11.61,70.79,975.9,Bharati,2015,8,19,1,231
2015-08-19 03:07:19.531309056,-12.92,73.48,12.88,68.92,975.68,Bharati,2015,8,19,3,231
2015-08-19 04:16:19.660438016,-13.23,77.78,10.97,57.79,975.1,Bharati,2015,8,19,4,231
2015-08-19 05:25:19.789566976,-12.79,75.33,11.09,72.84,975.02,Bharati,2015,8,19,5,231
2015-08-19 06:34:19.918696448,-12.78,74.18,11.7,78.99,974.75,Bharati,2015,8,19,6,231
2015-08-19 07:43:20.047825408,-13.24,79.62,11.8,72.49,974.03,Bharati,2015,8,19,7,231
2015-08-19 08:52:20.176954880,-13.68,80.46,15.28,77.08,973.32,Bharati,2015,8,19,8,231
2015-08-19 10:01:20.306084352,-13.75,80.01,15.9,86.14,971.83,Bharati,2015,8,19,10,231
2015-08-19 11:10:20.435213312,-12.98,80.77,15.82,93.53,970.57,Bharati,2015,8,19,11,231
2015-08-19 12:19:20.564342784,-11.4,76.3,15.09,91.29,970.23,Bharati,2015,8,19,12,231
2015-08-19 13:28:20.693471744,-10.14,76.44,15.9,87.65,969.82,Bharati,2015,8,19,13,231
2015-08-19 14:37:20.822601216,-9.37,74.22,16.32,86.9,969.0,Bharati,2015,8,19,14,231
2015-08-19 15:46:20.951730176,-8.73,71.46,16.35,89.12,968.95,Bharati,2015,8,19,15,231
2015-08-19 16:55:21.080859136,-8.28,69.82,16.99,86.65,967.88,Bharati,2015,8,19,16,231
2015-08-19 18:04:21.209989120,-7.99,70.54,16.66,84.96,966.98,Bharati,2015,8,19,18,231
2015-08-19 19:13:21.339118080,-7.78,70.83,17.03,84.44,966.17,Bharati,2015,8,19,19,231
2015-08-19 20:22:21.468247040,-7.26,69.19,16.45,86.61,965.98,Bharati,2015,8,19,20,231
